firma_id,provincia,municipio,pliego,fedatario,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y
766,Valladolid,633,1117,43,1,1,1,1,1,1,0,0,1,0,0.0429,8.724,0,0
767,Avila,2078,58,445,1,1,1,1,3,2,0,0,0,0,0.6613,0.762,8,0
768,Valladolid,759,1678,239,1,1,1,1,1,4,0,0,0,0,0.094,8.842,1,1
769,Leon,1012,2984,81,1,1,1,1,1,1,1,1,0,0,0.0896,4.166,1,0
770,Burgos,497,880,50,1,1,1,1,1,1,0,0,0,0,0.7521,0.186,6,0
771,Zamora,1533,1344,245,1,1,1,1,1,1,1,0,0,0,0.043,2.45,0,0
772,Burgos,382,2433,460,0,1,1,1,2,3,2,0,1,0,0.0724,2.106,1,1
773,Soria,2060,765,373,1,1,0,1,1,1,0,0,0,0,0.0228,4.766,0,0
774,Valladolid,1819,1908,267,1,1,1,1,1,1,0,0,1,0,0.1535,7.122,1,0
775,Valladolid,1885,470,126,1,1,1,1,4,2,0,0,0,0,0.0069,6.467,2,0
776,Leon,553,2800,490,0,1,0,0,1,1,4,0,3,1,0.0747,0.728,0,1
777,Leon,52,1785,410,1,1,1,1,3,1,1,0,1,0,0.7204,0.0,7,0
778,Burgos,2096,713,320,1,1,1,1,1,1,0,0,0,0,0.1395,2.863,0,0
779,Palencia,724,832,411,1,1,1,1,2,1,0,0,1,0,0.46,0.263,2,0
780,Salamanca,1878,2134,376,1,1,1,1,1,1,0,0,0,0,0.0385,4.574,0,0
781,Leon,1907,1630,381,1,1,1,1,1,2,0,0,0,0,0.1995,2.666,0,0
782,Burgos,2039,308,291,1,1,1,1,1,1,1,0,0,0,0.0243,4.806,0,0
783,Zamora,673,301,127,1,1,1,1,1,1,1,0,1,0,0.0266,4.64,2,0
784,Segovia,908,1429,380,1,0,1,1,1,1,1,0,0,0,0.0333,3.857,3,0
785,Soria,61,1913,338,1,1,1,1,1,1,0,0,0,0,0.1041,1.011,0,0
786,Valladolid,2196,1251,441,0,1,1,1,1,1,1,0,0,0,0.1268,5.557,1,0
787,Valladolid,1889,950,151,1,1,1,1,1,1,1,0,0,0,0.1628,0.777,1,0
788,Segovia,1321,1947,305,1,1,1,0,2,1,0,0,0,0,0.0587,0.263,0,0
789,Valladolid,995,518,290,1,1,1,1,1,1,1,0,1,0,0.1818,4.833,0,0
790,Valladolid,1623,336,428,1,1,1,1,4,1,0,0,0,0,0.0983,8.247,2,0
791,Avila,670,2469,122,1,1,1,1,1,1,0,0,2,0,0.1477,2.836,2,0
792,Avila,367,1679,210,1,1,1,1,4,1,2,0,1,0,0.0748,3.744,1,0
793,Leon,1138,116,168,1,1,1,0,2,2,2,0,2,1,0.0808,0.487,2,1
794,Leon,1916,142,416,0,1,1,1,1,2,0,0,0,0,0.3201,0.391,7,0
795,Leon,101,702,232,1,1,1,1,1,1,0,0,1,0,0.6752,0.0,3,0
796,Valladolid,1815,1898,395,0,1,0,1,2,1,2,0,0,0,0.0803,2.125,1,0
797,Avila,955,1388,291,0,1,0,1,1,1,0,0,0,0,0.0951,2.187,1,0
798,Valladolid,624,2419,87,1,1,1,1,1,1,2,0,0,0,0.1018,3.082,1,0
799,Soria,1485,68,173,1,1,1,1,1,1,0,0,1,0,0.1599,0.74,1,0
800,Segovia,951,2426,467,0,1,0,1,3,3,4,0,1,1,0.0552,4.004,2,1
801,Burgos,585,2208,444,1,1,1,1,1,1,0,0,0,0,0.0,1.727,2,0
802,Leon,1694,39,378,1,1,0,0,1,2,2,0,1,0,0.1622,3.078,1,1
803,Burgos,1000,1657,350,1,1,0,1,1,2,0,0,0,0,0.067,1.786,0,0
804,Leon,1864,2097,379,1,1,1,1,1,1,1,0,1,0,0.1697,1.544,0,0
805,Segovia,1547,392,131,1,1,0,1,1,2,1,0,0,0,0.0798,3.107,1,0
806,Segovia,1495,340,370,1,1,1,1,1,2,2,0,0,0,0.073,4.351,0,0
807,Salamanca,1399,2703,363,1,1,1,1,1,1,0,0,0,0,0.0448,3.153,0,0
808,Segovia,1360,881,55,1,1,1,1,1,1,0,0,0,0,0.0679,2.059,1,0
809,Leon,357,2436,269,1,1,1,1,1,1,1,0,0,0,0.1689,2.1,2,0
810,Segovia,1099,2841,392,1,1,1,1,5,1,0,0,0,0,0.2863,0.361,2,0
811,Leon,1601,848,283,1,1,0,1,1,1,0,0,0,0,0.0476,10.631,0,0
812,Soria,1265,1730,433,1,1,1,1,1,1,1,0,0,0,0.0621,3.552,1,0
813,Burgos,137,2361,145,1,1,1,1,1,2,1,0,0,0,0.1297,9.525,1,0
814,Burgos,301,2965,99,1,1,1,1,2,1,1,0,3,0,0.634,0.377,3,0
815,Valladolid,1937,436,120,1,1,1,1,1,1,1,0,1,0,0.1796,1.075,0,0
816,Salamanca,510,2738,197,0,1,1,1,3,1,2,0,0,0,0.1739,1.512,0,0
817,Burgos,583,1470,455,1,1,1,1,1,1,0,0,0,0,0.0426,2.899,0,0
818,Valladolid,321,2527,228,1,1,1,1,1,1,0,0,2,0,0.3419,0.327,1,0
819,Palencia,667,124,88,0,1,0,1,6,4,5,1,4,0,0.0134,3.325,0,1
820,Segovia,488,1052,407,1,1,1,1,3,1,1,0,1,0,0.1505,1.388,0,0
821,Leon,1702,1721,86,1,1,1,1,2,1,0,0,1,0,0.0571,2.391,2,0
822,Valladolid,1909,599,381,1,1,1,1,1,2,0,0,0,0,0.0645,2.492,1,0
823,Leon,2065,2682,493,1,1,1,1,2,1,0,0,0,0,0.0739,2.306,1,0
824,Soria,298,1049,313,1,1,1,1,1,1,1,0,0,0,0.2229,1.947,0,0
825,Valladolid,466,803,73,1,1,1,1,1,1,0,0,0,0,0.0192,3.356,1,0
826,Burgos,1574,2931,34,1,1,1,1,2,1,0,1,0,0,0.2503,7.468,1,0
827,Leon,1102,967,248,1,1,0,1,1,1,0,0,1,0,0.1721,3.815,2,0
828,Leon,2173,1545,318,1,1,1,1,1,1,0,0,1,0,0.5325,5.032,1,0
829,Burgos,369,822,399,1,1,1,1,1,1,1,0,0,0,0.0388,2.497,2,0
830,Burgos,1502,1265,73,1,1,1,1,2,1,0,0,0,0,0.0774,2.74,3,0
831,Salamanca,895,1999,234,1,1,1,1,2,1,0,0,0,1,0.8288,0.0,4,0
832,Soria,848,1879,417,1,1,1,1,1,1,0,0,0,0,0.0217,2.085,0,0
833,Valladolid,652,509,331,1,1,1,1,1,1,2,0,0,0,0.1386,8.01,2,0
834,Valladolid,1496,329,231,1,1,1,1,3,1,2,0,0,0,0.1502,0.164,1,1
835,Salamanca,1064,1457,392,1,1,1,1,3,1,0,0,1,0,0.1388,0.533,0,0
836,Burgos,610,918,219,1,1,1,1,2,1,0,0,1,0,0.1988,4.731,0,0
837,Valladolid,664,554,263,1,1,0,1,1,1,0,0,0,0,0.0241,2.543,1,0
838,Valladolid,250,358,54,1,1,1,1,1,2,0,0,0,0,0.0858,0.955,4,0
839,Segovia,808,2015,286,1,1,1,1,7,1,0,1,1,0,0.0439,7.155,1,1
840,Leon,1039,984,190,0,1,1,1,1,1,1,0,0,0,0.1282,5.02,1,0
841,Zamora,1697,2162,429,1,1,1,1,1,1,0,0,0,0,0.0929,1.265,1,0
842,Leon,80,508,219,0,1,0,0,1,1,0,0,0,0,0.0466,2.339,0,0
843,Valladolid,1703,1588,125,1,1,1,1,1,1,0,0,0,0,0.0542,2.385,2,0
844,Burgos,1598,2145,114,1,1,1,1,1,2,0,0,0,0,0.3794,5.542,0,0
845,Salamanca,37,1909,137,1,1,1,0,1,1,0,0,1,0,0.1429,2.765,2,0
846,Palencia,853,1223,153,1,1,1,1,2,1,0,0,1,0,0.0961,0.262,1,0
847,Palencia,1362,473,293,1,1,1,0,2,1,0,0,1,0,0.0308,4.729,2,0
848,Valladolid,911,398,52,1,1,1,1,1,1,1,0,1,0,0.1216,7.022,2,0
849,Valladolid,1654,2210,192,1,1,1,1,1,1,0,0,2,0,0.1143,1.155,0,0
850,Valladolid,74,373,109,1,1,1,1,1,1,0,0,1,0,0.0314,2.764,0,0
851,Palencia,1809,195,209,1,1,1,1,1,1,0,0,1,0,0.1676,0.546,1,0
852,Valladolid,1593,654,76,0,1,0,1,1,2,5,0,0,0,0.1602,7.247,4,1
853,Palencia,820,2810,167,1,1,1,1,1,1,0,0,0,0,0.0771,2.231,0,0
854,Salamanca,2142,800,74,1,1,1,1,2,2,0,0,0,0,0.005,5.948,0,0
855,Segovia,1634,1310,255,1,1,1,1,1,1,0,0,0,0,0.1001,4.192,1,0
856,Leon,1966,419,94,1,1,1,1,1,1,0,0,0,0,0.0338,2.502,3,0
857,Leon,1884,63,267,1,1,1,1,3,2,1,0,0,0,0.045,3.259,0,0
858,Soria,235,190,6,1,1,1,1,1,1,1,0,0,0,0.0328,5.979,1,0
859,Avila,2049,343,249,1,1,1,1,1,1,0,0,0,0,0.0913,5.2,2,0
860,Avila,312,331,408,1,1,1,1,1,1,0,0,0,0,0.0379,0.104,0,0
861,Zamora,1928,770,390,1,1,1,1,1,2,0,0,0,0,0.1366,3.362,1,0
862,Soria,1182,1854,142,1,1,1,1,1,2,1,0,1,0,0.0288,11.441,0,0
863,Valladolid,753,2148,308,1,1,1,1,1,1,0,0,0,0,0.0952,2.128,2,0
864,Segovia,254,825,302,1,1,1,1,3,3,2,1,0,0,0.1725,2.569,0,1
865,Leon,230,1152,152,1,1,1,1,1,1,0,0,0,0,0.0125,2.848,1,0
866,Valladolid,2217,1534,154,1,1,1,0,1,1,1,0,0,0,0.0463,2.46,1,0
867,Zamora,1336,791,28,1,1,1,1,1,1,0,1,0,0,0.2763,3.239,0,0
868,Salamanca,1963,2971,78,0,1,1,1,6,4,3,1,1,0,0.0764,4.721,2,1
869,Salamanca,165,1733,346,1,1,0,1,1,1,0,0,0,0,0.0004,4.199,2,0
870,Burgos,2059,2403,34,1,1,1,1,1,1,1,0,0,0,0.1309,3.955,0,0
871,Salamanca,2194,279,315,1,1,1,0,1,2,0,0,0,0,0.2793,0.755,1,0
872,Soria,1751,551,326,1,1,1,1,5,1,0,0,0,0,0.2334,5.169,0,0
873,Segovia,1774,2095,7,0,1,0,0,2,3,1,0,1,0,0.2368,2.174,0,1
874,Salamanca,813,2881,474,1,1,1,1,4,1,2,0,0,0,0.077,0.891,1,0
875,Salamanca,1259,2902,200,1,1,1,1,1,1,1,0,0,0,0.1222,5.055,0,0
876,Valladolid,1712,2209,214,1,1,1,1,1,1,0,0,0,0,0.3376,3.672,0,0
877,Zamora,1269,2799,429,1,1,0,1,1,1,0,0,0,0,0.2022,2.291,0,0
878,Salamanca,607,545,114,1,1,0,1,1,1,0,0,0,0,0.1063,6.57,2,0
879,Zamora,1764,1973,426,1,1,1,1,2,1,0,0,0,0,0.0246,4.899,0,0
880,Zamora,1257,454,54,1,1,1,1,1,1,1,0,0,0,0.1063,4.405,0,0
881,Zamora,1658,1259,376,1,1,1,1,1,4,0,0,0,0,0.0869,2.934,1,1
882,Segovia,1604,301,264,1,1,1,1,1,1,0,0,0,0,0.0015,4.276,3,0
883,Salamanca,1464,1773,244,1,1,1,1,3,1,0,0,2,0,0.0696,3.246,1,0
884,Salamanca,509,2259,91,0,1,1,1,2,2,0,0,0,0,0.2014,0.549,1,0
885,Segovia,2211,2623,418,0,1,1,1,3,2,0,0,0,0,0.0718,7.003,3,0
886,Burgos,511,559,439,1,1,1,1,1,2,0,0,1,0,0.1749,0.611,1,0
887,Zamora,1680,1587,487,1,1,1,1,1,1,0,0,2,0,0.0655,2.074,1,0
888,Valladolid,2099,2991,351,1,1,1,1,2,1,0,0,0,0,0.0714,4.785,2,0
889,Valladolid,1921,221,478,0,1,1,1,2,1,0,0,1,0,0.0845,9.499,2,0
890,Zamora,271,1248,122,1,1,1,1,1,1,0,0,2,0,0.7038,0.359,2,0
891,Valladolid,2191,1542,459,1,1,0,1,1,2,0,0,2,0,0.0852,0.007,3,0
892,Leon,1234,2233,241,1,1,1,1,2,4,3,0,1,0,0.089,2.189,3,1
893,Palencia,1109,2022,210,1,1,0,1,1,2,2,0,1,0,0.1338,3.727,0,1
894,Avila,502,1038,359,0,1,1,1,1,4,1,0,0,1,0.0321,4.414,0,1
895,Valladolid,1140,1130,452,1,1,1,1,3,1,1,0,1,0,0.11,4.568,2,0
896,Leon,5,2683,339,1,1,1,1,3,2,0,0,2,0,0.0788,4.119,2,0
897,Burgos,1335,1976,104,1,1,1,1,1,1,2,0,0,0,0.1821,4.694,0,0
898,Valladolid,40,550,251,0,1,1,1,1,1,2,0,0,0,0.0314,15.58,4,0
899,Burgos,1678,2895,486,1,1,1,1,4,1,0,0,0,0,0.0753,3.499,1,0
900,Palencia,1916,549,297,0,1,1,1,1,1,1,0,1,0,0.1854,2.995,1,0
901,Leon,1388,1113,467,1,1,1,1,1,1,0,0,0,0,0.8021,0.343,10,0
902,Salamanca,1003,917,145,1,1,1,1,2,2,0,0,0,0,0.1563,1.863,1,0
903,Salamanca,506,1266,232,1,1,1,1,1,2,0,0,0,0,0.0061,7.521,1,0
904,Burgos,836,666,437,1,1,1,0,2,4,1,0,1,0,0.0708,2.651,0,1
905,Avila,2247,696,13,1,1,1,1,1,1,3,0,2,0,0.1693,4.303,0,1
906,Leon,1607,2344,200,0,1,0,1,1,3,0,0,1,0,0.1903,2.246,0,1
907,Burgos,1365,1075,39,0,1,0,0,2,2,0,0,1,1,0.0435,3.242,1,1
908,Leon,1372,1102,256,1,1,1,1,1,1,2,0,0,0,0.0,1.767,1,0
909,Zamora,835,703,396,1,1,1,1,1,1,0,0,1,0,0.0945,4.8,1,0
910,Salamanca,444,779,101,1,1,1,1,2,1,1,0,0,0,0.0822,1.874,0,0
911,Valladolid,1183,1412,151,1,1,1,1,3,1,1,0,0,0,0.0542,3.929,0,0
912,Burgos,1600,1491,498,0,1,1,1,1,1,0,0,3,0,0.0,1.554,0,0
913,Leon,1104,2641,498,1,1,0,1,1,1,0,0,0,0,0.0609,1.543,4,0
914,Valladolid,119,2480,44,1,1,1,1,1,1,0,0,1,0,0.0488,5.124,0,0
915,Salamanca,1786,2813,281,1,1,1,1,1,1,1,0,0,0,0.2403,2.498,1,0
916,Soria,571,1850,121,1,1,1,1,1,1,0,0,0,0,0.0835,3.351,3,0
917,Burgos,378,1251,146,0,1,1,1,3,1,0,0,0,0,0.0849,5.325,0,0
918,Leon,1404,823,116,1,1,1,1,2,2,0,0,0,0,0.201,2.543,1,0
919,Salamanca,669,2971,292,1,1,1,1,1,1,1,0,0,0,0.121,4.156,2,0
920,Salamanca,1689,2864,212,1,1,1,0,2,1,0,0,0,0,0.1365,4.169,1,0
921,Valladolid,1012,2044,443,1,1,1,1,2,1,2,0,0,0,0.1503,7.377,1,0
922,Zamora,1788,2489,290,0,1,1,1,1,1,0,0,1,0,0.225,5.245,3,0
923,Leon,2061,107,68,1,1,1,0,2,1,1,0,0,0,0.2595,6.467,1,0
924,Leon,715,432,159,0,1,1,1,1,1,0,0,0,0,0.0517,2.407,3,0
925,Leon,842,5,64,1,1,1,1,1,2,1,0,0,0,0.1213,2.847,5,0
926,Leon,1326,2322,496,0,0,0,1,1,2,5,0,0,0,0.1484,1.271,1,1
927,Segovia,1241,2671,385,1,1,1,1,1,2,0,0,0,0,0.0847,8.431,1,0
928,Palencia,1660,978,23,1,1,1,1,1,1,0,0,0,0,0.1012,4.048,2,0
929,Valladolid,267,437,360,1,1,1,1,1,1,0,0,1,0,0.0,3.17,1,0
930,Salamanca,1116,1045,156,1,1,1,1,3,1,2,0,1,1,0.0117,5.283,1,1
931,Valladolid,1726,54,262,1,1,1,1,1,2,0,0,0,0,0.2794,2.271,0,0
932,Segovia,1666,2674,345,1,1,1,1,2,1,2,0,1,0,0.8366,0.112,6,0
933,Leon,1713,566,253,0,1,1,1,1,1,0,0,2,0,0.03,2.654,0,0
934,Burgos,1558,2159,493,1,1,0,1,1,1,0,0,0,0,0.0734,7.589,4,0
935,Valladolid,1607,2344,487,1,1,0,1,1,1,2,0,1,0,0.2243,2.406,0,0
936,Palencia,1630,508,183,1,1,1,1,2,1,0,0,0,0,0.0349,2.199,0,0
937,Segovia,126,565,390,1,1,1,1,1,1,1,0,2,0,0.4301,0.959,1,0
938,Salamanca,1296,2750,440,1,1,1,0,1,1,1,0,0,0,0.0653,2.127,1,0
939,Valladolid,645,2966,322,1,1,1,1,2,2,1,0,1,0,0.1095,3.561,0,0
940,Valladolid,194,209,136,1,1,0,1,1,1,1,0,1,0,0.0712,3.762,2,0
941,Leon,1565,789,39,1,1,1,1,1,1,1,0,2,0,0.0958,3.612,0,0
942,Burgos,1320,1494,164,1,1,0,1,1,1,2,0,1,0,0.1764,2.367,1,0
943,Leon,1019,1282,109,1,1,1,1,1,1,1,0,1,0,0.491,0.518,2,0
944,Soria,1055,1376,426,1,1,1,1,1,1,2,0,0,0,0.1994,2.658,0,0
945,Palencia,1671,126,72,1,1,1,1,1,4,3,0,2,0,0.0886,3.554,1,1
946,Palencia,1910,2018,86,1,1,1,1,2,1,0,0,0,0,0.0127,8.482,0,0
947,Valladolid,1840,922,456,1,1,1,1,1,4,0,0,0,0,0.8237,0.0,6,1
948,Leon,791,2464,485,1,1,1,1,1,1,0,0,2,0,0.4651,0.197,4,0
949,Salamanca,2076,2302,415,1,1,1,1,1,1,0,0,2,0,0.186,3.577,2,0
950,Segovia,380,2613,250,0,1,1,1,1,1,1,0,1,0,0.0605,4.178,1,0
951,Valladolid,325,161,310,1,1,1,1,2,1,1,0,0,0,0.1087,5.083,2,0
952,Valladolid,779,2346,130,1,1,1,1,2,2,1,0,1,0,0.0872,1.286,1,0
953,Soria,930,1670,138,1,1,1,1,3,1,0,0,0,0,0.0858,2.707,1,0
954,Soria,819,2810,433,1,1,1,1,2,1,1,0,0,0,0.0588,2.497,2,0
955,Segovia,2054,647,30,1,1,1,1,1,1,0,0,0,0,0.038,6.448,1,0
956,Leon,1420,400,403,1,1,1,1,1,3,2,0,0,0,0.1992,1.401,1,1
957,Burgos,1619,2170,102,1,1,1,1,2,2,0,0,0,0,0.1295,6.068,0,0
958,Salamanca,1017,1039,228,1,1,1,1,2,1,0,0,1,0,0.1258,2.422,1,0
959,Valladolid,1262,1219,156,1,1,1,1,2,1,0,0,0,0,0.1655,3.132,2,0
960,Segovia,907,1442,491,1,1,1,1,3,1,1,0,2,0,0.0435,4.619,1,0
961,Burgos,558,850,330,1,1,0,1,3,1,0,0,0,0,0.1329,6.339,2,0
962,Palencia,635,1086,415,0,1,0,1,1,1,2,0,0,0,0.1987,4.336,1,0
963,Segovia,785,2283,416,1,1,1,1,2,2,0,0,2,0,0.1855,4.503,0,1
964,Avila,1647,576,395,1,1,1,1,1,1,1,0,0,0,0.0318,2.807,0,0
965,Avila,1793,1248,33,1,1,1,1,1,1,0,0,1,0,0.7724,0.667,2,0
966,Burgos,1473,1864,299,1,1,1,1,1,2,0,0,0,0,0.1518,2.725,0,0
967,Valladolid,149,2562,352,1,1,1,1,1,2,1,0,0,0,0.7413,0.224,3,0
968,Salamanca,1230,2999,343,1,1,1,1,1,1,0,0,0,0,0.7227,0.959,4,0
969,Salamanca,902,444,79,1,1,1,1,1,1,0,0,0,0,0.1512,3.41,1,0
970,Palencia,1075,886,313,1,1,1,1,1,1,0,0,0,0,0.1487,0.601,0,0
971,Segovia,1530,2995,37,1,1,1,1,2,1,1,0,0,0,0.0,4.58,0,0
972,Avila,1283,2507,80,1,1,1,1,5,2,0,0,0,0,0.0,3.938,0,0
973,Salamanca,1275,222,195,1,1,0,1,3,1,0,0,1,1,0.2065,1.27,2,0
974,Leon,2127,1901,55,1,1,0,1,2,2,0,0,0,0,0.0443,5.114,1,0
975,Segovia,531,2278,403,1,1,1,1,1,1,2,0,0,0,0.0708,5.204,1,0
976,Leon,1332,960,38,1,1,1,1,3,1,0,0,0,0,0.0568,5.089,2,0
977,Zamora,2214,1859,475,1,1,1,1,1,1,0,0,0,0,0.2499,1.975,0,0
978,Segovia,777,1951,312,1,1,1,1,2,2,0,0,0,0,0.124,3.711,1,0
979,Leon,243,963,378,1,1,1,1,1,1,0,0,0,0,0.1736,9.823,1,0
980,Valladolid,1215,1004,126,1,1,1,1,1,1,1,0,0,0,0.612,0.656,0,0
981,Segovia,2201,2351,189,1,1,0,1,1,1,0,0,1,0,0.2214,4.391,1,0
982,Salamanca,602,1672,484,1,1,1,1,1,2,0,0,0,0,0.0605,3.441,1,0
983,Segovia,2169,991,397,1,1,1,1,1,1,0,0,0,0,0.014,1.098,3,0
984,Segovia,137,1949,468,1,1,1,1,1,1,0,0,2,0,0.1498,5.033,0,0
985,Burgos,334,680,127,1,1,1,1,1,2,2,0,0,0,0.1728,3.997,1,0
986,Burgos,1823,306,106,1,1,1,1,1,1,0,0,0,0,0.196,10.482,0,0
987,Valladolid,2036,2599,208,1,1,1,1,1,1,0,0,2,0,0.3148,5.236,4,0
988,Avila,345,1561,31,1,1,1,1,1,1,0,0,1,0,0.0541,3.554,0,0
989,Burgos,622,1412,78,1,1,1,1,2,1,0,0,3,0,0.0154,4.167,0,0
990,Salamanca,2146,400,303,1,1,1,0,6,1,0,0,1,0,0.1469,1.206,1,1
991,Salamanca,1343,2983,319,1,1,1,1,1,1,1,0,1,0,0.7705,0.289,2,0
992,Soria,140,2868,273,1,1,1,1,1,1,0,0,0,0,0.1228,2.894,1,0
993,Salamanca,1819,1023,77,1,1,1,1,1,1,2,0,0,0,0.0642,0.291,1,0
994,Valladolid,1086,2344,306,1,1,1,1,1,3,5,0,2,0,0.2198,3.014,0,1
995,Salamanca,264,716,376,1,1,1,1,1,1,0,0,0,0,0.0722,1.157,1,0
996,Avila,463,2698,392,1,1,1,1,3,1,2,1,0,0,0.1229,3.218,3,1
997,Burgos,899,2820,487,1,1,1,1,4,1,2,0,0,0,0.1403,7.092,0,0
998,Valladolid,820,1568,74,1,1,1,1,1,1,0,0,2,0,0.0296,3.942,1,0
999,Leon,1002,2250,75,0,1,0,0,1,1,0,0,3,0,0.0499,3.052,1,1
1000,Salamanca,909,494,433,1,1,0,1,1,1,0,0,0,0,0.0523,2.237,2,0
1001,Salamanca,2053,2982,128,1,1,1,1,1,1,1,0,1,0,0.0317,3.71,2,0
1002,Leon,2236,588,437,1,1,1,1,1,2,1,0,0,0,0.0661,8.201,0,0
1003,Zamora,1418,1875,492,1,1,1,1,1,1,1,0,1,1,0.0326,3.93,1,0
1004,Burgos,586,2469,386,1,1,1,1,1,1,0,0,0,0,0.145,2.219,2,0
1005,Valladolid,490,2686,373,1,1,1,1,1,1,0,0,0,0,0.012,1.682,0,0
1006,Zamora,2152,1167,37,1,1,1,1,1,1,1,0,1,0,0.0686,1.982,1,0
1007,Burgos,955,679,174,1,1,1,1,1,2,1,0,1,0,0.0886,2.492,0,0
1008,Valladolid,192,2750,498,1,1,1,1,1,1,0,0,0,0,0.1243,1.741,1,0
1009,Soria,1271,230,174,0,1,0,0,1,2,0,0,0,0,0.1724,3.515,1,1
1010,Salamanca,921,44,227,0,1,1,1,1,1,2,0,2,0,0.0,8.362,0,0
1011,Valladolid,2107,1707,26,1,1,1,1,1,1,0,0,0,0,0.1058,0.639,1,0
1012,Leon,1599,1325,214,1,1,1,1,1,1,0,0,0,0,0.1025,0.945,3,0
1013,Salamanca,752,1476,6,1,1,1,1,5,2,0,0,1,0,0.0702,3.851,0,1
1014,Valladolid,1823,549,434,1,1,1,1,1,1,0,0,0,0,0.1702,3.051,1,0
1015,Salamanca,1041,1568,414,1,1,1,1,1,1,1,0,0,0,0.0242,3.218,0,0
1016,Palencia,173,2098,274,1,1,1,1,2,1,0,1,1,0,0.0189,1.243,1,0
1017,Burgos,662,2369,86,1,1,1,1,1,1,2,0,0,0,0.0559,0.694,2,0
1018,Avila,2244,1465,206,1,1,0,1,2,1,0,0,2,0,0.2577,1.063,0,0
1019,Valladolid,1029,977,484,1,1,1,0,1,1,2,0,2,0,0.0736,6.965,2,0
1020,Avila,346,620,485,1,1,1,1,2,1,1,0,1,0,0.2595,2.942,1,0
1021,Leon,703,388,124,1,1,1,1,1,1,0,0,0,0,0.0664,4.103,0,0
1022,Zamora,1789,1968,157,1,1,1,1,1,1,0,0,0,0,0.0514,8.217,0,0
1023,Salamanca,373,57,231,1,1,0,1,3,1,1,0,0,0,0.0099,4.058,1,0
1024,Valladolid,1138,1358,382,1,1,1,1,1,2,2,0,0,0,0.1889,1.688,1,0
1025,Segovia,2186,1214,209,1,1,1,1,1,1,0,0,1,0,0.0238,0.509,1,0
1026,Leon,33,3,418,1,1,1,1,3,1,0,0,0,0,0.1674,2.872,2,0
1027,Burgos,1998,1226,214,1,0,1,1,2,2,1,0,1,0,0.1228,11.518,2,1
1028,Avila,432,573,298,1,1,1,0,1,1,2,1,0,0,0.6524,0.593,6,0
1029,Valladolid,739,279,481,1,1,1,1,1,1,1,0,0,0,0.2519,0.278,1,0
1030,Leon,227,2580,163,0,1,1,1,1,1,0,0,0,0,0.063,5.845,3,0
1031,Salamanca,834,503,220,1,1,1,1,1,1,2,0,0,0,0.1598,0.0,0,0
1032,Segovia,2112,1693,216,1,1,1,1,1,1,0,0,1,0,0.7678,0.575,4,0
1033,Leon,2182,1310,459,1,1,1,1,1,2,1,0,0,0,0.0755,4.24,1,0
1034,Soria,1613,1372,217,0,1,0,1,4,1,4,0,0,0,0.1742,2.035,2,1
1035,Salamanca,1767,578,295,0,1,1,1,1,1,2,1,3,0,0.0265,3.356,0,1
1036,Valladolid,431,2290,118,1,1,1,1,3,1,0,0,0,0,0.0195,2.856,2,0
1037,Avila,1352,2462,354,1,1,1,1,3,1,0,0,2,0,0.0434,1.374,1,0
1038,Burgos,93,756,425,1,1,1,1,1,2,1,0,0,0,0.0626,7.423,0,0
1039,Burgos,1130,1348,495,1,1,1,1,1,1,0,0,0,0,0.0388,2.401,0,0
1040,Leon,2234,1167,450,1,1,1,0,5,1,0,0,0,0,0.0903,1.335,1,0
1041,Soria,49,2081,238,1,1,1,1,2,1,1,1,1,0,0.0279,6.669,0,0
1042,Salamanca,1337,2205,87,1,1,1,1,1,1,1,0,0,0,0.0726,6.935,1,0
1043,Burgos,1155,2849,239,1,1,1,1,2,1,0,0,0,0,0.2483,5.319,2,0
1044,Valladolid,663,285,391,1,1,1,1,1,1,2,0,0,0,0.0871,1.031,2,0
1045,Valladolid,827,1054,302,1,1,1,1,2,2,0,0,0,0,0.008,4.648,1,0
1046,Palencia,1559,217,163,1,1,1,1,2,1,0,0,1,0,0.1986,2.11,2,0
1047,Segovia,1538,2158,223,1,1,1,1,1,1,0,0,1,0,0.0339,7.972,1,0
1048,Valladolid,1922,1886,76,1,1,1,1,1,1,0,0,0,0,0.2425,0.863,0,0
1049,Valladolid,665,2757,154,1,1,1,1,1,1,0,0,1,0,0.0308,4.491,1,0
1050,Avila,1017,1757,293,1,1,1,1,3,1,0,0,0,0,0.2148,6.248,0,0
1051,Salamanca,12,2217,253,1,1,1,1,1,1,0,0,0,0,0.018,0.886,0,0
1052,Salamanca,223,1259,482,1,1,1,1,1,2,0,0,0,1,0.0551,3.241,1,1
1053,Valladolid,235,2291,402,1,1,1,0,1,1,0,0,0,0,0.1574,11.651,2,0
1054,Zamora,487,124,102,1,1,1,1,1,1,1,0,0,0,0.0343,3.72,0,0
1055,Valladolid,1057,2412,254,1,1,1,1,1,2,0,0,0,0,0.0305,0.0,0,0
1056,Valladolid,106,1318,251,1,1,1,1,1,1,1,0,0,0,0.0624,2.11,0,0
1057,Salamanca,414,712,475,1,1,0,1,2,1,1,0,2,0,0.0,4.039,4,0
1058,Salamanca,345,1810,379,1,1,1,1,2,1,0,0,1,0,0.1408,4.642,1,0
1059,Avila,1180,2465,61,1,1,1,1,4,2,0,0,0,0,0.3281,2.153,1,0
