firma_id,provincia,municipio,pliego,fedatario,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y
6697,Burgos,229,556,140,1,1,1,1,1,2,0,0,0,0,0.0922,2.663,2,0
6698,Valladolid,420,2611,150,1,0,1,1,2,1,1,0,1,0,0.2313,2.331,3,1
6699,Valladolid,43,1777,283,1,1,0,1,1,1,1,0,0,0,0.1428,2.893,1,0
6700,Leon,1187,1897,400,1,1,0,1,1,1,2,0,0,1,0.0254,4.539,0,0
6701,Salamanca,1175,2552,265,1,1,1,1,3,1,0,0,0,0,0.4802,0.737,2,0
6702,Leon,523,2705,172,1,1,1,1,1,1,1,0,0,0,0.1421,2.041,2,0
6703,Valladolid,134,2253,246,1,1,1,1,1,1,0,0,1,0,0.1675,1.997,2,0
6704,Valladolid,1868,538,214,1,1,0,1,2,1,0,0,0,0,0.081,3.03,0,0
6705,Salamanca,662,2725,84,1,1,0,1,2,1,1,0,1,0,0.1067,4.101,0,1
6706,Avila,1589,1266,201,0,1,1,1,1,2,0,0,1,0,0.0817,2.747,1,0
6707,Palencia,867,1786,301,1,0,1,1,2,2,0,0,0,0,0.6917,0.248,1,1
6708,Segovia,2075,1992,60,1,1,1,1,1,1,0,0,1,0,0.0923,4.913,0,0
6709,Valladolid,1170,965,456,1,1,1,1,1,1,1,0,1,0,0.141,2.764,0,0
6710,Salamanca,1339,1841,376,1,1,1,1,2,4,5,1,2,1,0.0396,1.879,2,1
6711,Salamanca,1429,1252,4,1,1,1,1,6,2,2,0,0,0,0.1475,12.927,1,1
6712,Burgos,547,1151,111,1,1,1,1,1,1,0,0,0,0,0.1457,3.43,1,0
6713,Burgos,1950,2877,171,1,1,1,1,1,1,0,0,0,0,0.6279,0.089,5,0
6714,Salamanca,739,2195,479,1,1,1,1,1,2,1,0,0,0,0.5871,0.402,3,0
6715,Palencia,2091,2819,280,1,1,1,1,3,1,1,0,0,0,0.2832,2.822,0,0
6716,Salamanca,1618,134,26,1,1,1,1,2,1,2,0,1,0,0.1483,3.921,0,1
6717,Valladolid,407,195,443,1,1,1,1,1,1,0,0,0,0,0.6563,0.655,1,0
6718,Salamanca,1557,1573,310,1,1,1,1,1,2,1,0,1,0,0.0269,0.621,0,0
6719,Valladolid,841,1353,357,0,1,1,1,1,1,0,0,0,0,0.0416,5.453,2,0
6720,Salamanca,326,1228,491,1,1,1,1,3,4,4,0,0,0,0.0702,1.718,3,1
6721,Palencia,585,320,287,1,1,0,1,4,2,2,0,0,0,0.0578,0.366,1,1
6722,Valladolid,107,1593,61,1,1,0,1,1,2,1,0,0,0,0.0405,4.172,1,1
6723,Salamanca,1490,520,89,1,1,1,1,1,2,1,0,0,0,0.1604,2.33,0,0
6724,Avila,516,2206,253,1,1,1,1,1,1,0,0,1,0,0.1162,0.977,1,0
6725,Burgos,688,1388,444,1,1,1,1,1,1,0,0,0,0,0.0,5.039,1,0
6726,Burgos,32,2376,179,1,1,1,1,2,2,1,0,0,0,0.0782,5.006,2,0
6727,Valladolid,513,894,308,0,1,0,1,1,3,1,0,0,0,0.0548,10.044,0,1
6728,Burgos,1471,1930,494,0,1,1,1,3,1,5,0,0,0,0.1283,6.869,0,1
6729,Leon,268,1021,115,1,0,1,1,2,1,0,0,0,0,0.1108,11.801,2,0
6730,Leon,1032,141,69,1,1,1,1,1,1,1,0,0,0,0.0,3.837,0,0
6731,Avila,815,582,385,1,1,1,1,1,1,0,0,0,0,0.7273,0.179,5,0
6732,Avila,140,364,372,0,1,1,1,2,2,0,0,0,0,0.1501,4.182,2,0
6733,Valladolid,327,2862,20,1,1,1,1,1,1,0,0,0,0,0.069,4.36,1,0
6734,Burgos,1631,2801,233,1,1,1,1,1,1,0,0,0,0,0.193,4.005,0,0
6735,Leon,1362,331,129,0,1,0,1,2,2,5,1,1,0,0.228,1.563,2,1
6736,Valladolid,1323,2730,216,1,1,1,1,2,1,0,0,0,0,0.0904,2.174,2,0
6737,Salamanca,833,285,87,1,1,1,1,1,1,2,0,0,0,0.0116,7.575,1,0
6738,Avila,124,2715,471,1,1,1,1,2,1,0,0,0,0,0.2709,0.253,4,0
6739,Valladolid,570,1615,291,1,1,1,1,5,2,1,0,0,0,0.1689,5.202,0,1
6740,Palencia,1206,2575,467,1,0,1,1,2,1,5,0,4,1,0.1351,7.571,1,1
6741,Leon,1792,339,173,1,1,1,1,1,1,0,0,0,0,0.0596,2.088,2,0
6742,Segovia,2040,1478,131,0,1,1,1,1,2,1,0,1,0,0.1345,2.009,2,0
6743,Palencia,1759,150,338,1,1,1,1,1,1,0,0,1,0,0.2674,2.108,3,0
6744,Valladolid,579,312,319,1,1,0,1,3,1,1,0,1,0,0.1426,2.167,2,1
6745,Valladolid,169,1506,441,1,1,1,1,1,1,0,0,1,0,0.0673,1.507,2,0
6746,Valladolid,1720,2641,186,1,1,1,0,2,1,1,0,3,0,0.1524,8.573,2,0
6747,Burgos,2041,323,305,1,1,0,1,2,3,5,0,2,0,0.3128,4.332,0,1
6748,Zamora,24,1513,411,1,1,1,1,3,1,1,0,0,0,0.1786,1.121,2,0
6749,Leon,182,1824,446,1,1,1,1,1,1,1,0,0,0,0.1554,3.051,0,0
6750,Salamanca,801,57,307,1,1,1,1,3,1,0,0,0,1,0.0775,1.1,0,0
6751,Leon,728,1210,236,1,1,1,1,1,1,0,0,0,0,0.3354,0.781,7,0
6752,Palencia,1294,1580,467,1,1,1,1,1,1,1,0,0,0,0.1144,1.943,0,0
6753,Palencia,60,2670,287,1,1,1,0,3,3,2,0,0,0,0.0629,4.219,2,1
6754,Avila,542,423,185,1,1,1,1,4,1,0,0,0,0,0.0734,3.91,0,0
6755,Segovia,1176,2444,198,1,1,1,1,1,1,0,0,0,0,0.2178,6.258,1,0
6756,Valladolid,1455,185,313,1,1,1,1,3,1,0,0,0,0,0.0514,3.356,2,0
6757,Zamora,1125,2980,358,0,1,1,1,1,1,1,0,0,0,0.1459,4.643,1,0
6758,Burgos,1423,865,246,1,1,0,1,1,1,0,0,2,0,0.0852,4.686,1,0
6759,Burgos,779,304,226,0,1,1,1,3,3,0,0,1,0,0.1414,1.074,2,1
6760,Burgos,2063,580,168,1,1,1,1,1,1,0,0,0,0,0.0955,5.369,0,0
6761,Burgos,1578,974,443,1,1,1,1,1,1,0,0,1,0,0.3053,0.401,11,0
6762,Segovia,2141,958,363,1,1,1,1,1,2,0,0,0,0,0.204,5.399,1,0
6763,Palencia,1598,2229,461,1,1,1,1,2,2,0,0,0,0,0.101,3.643,1,1
6764,Avila,17,673,403,1,1,1,1,1,1,0,0,0,0,0.0652,0.643,0,0
6765,Zamora,2145,2790,403,1,1,0,1,1,1,2,0,1,0,0.13,5.766,3,0
6766,Segovia,391,1373,199,1,1,0,1,1,2,0,0,0,0,0.1508,5.564,0,0
6767,Salamanca,1404,1401,234,1,1,1,1,3,1,1,0,0,0,0.1082,0.963,2,0
6768,Valladolid,875,1487,93,1,1,0,1,2,1,1,0,0,0,0.5108,0.322,2,0
6769,Salamanca,76,1371,273,1,1,1,1,1,1,0,0,0,0,0.0969,2.295,1,0
6770,Burgos,141,289,90,1,1,1,1,2,1,0,0,0,0,0.0637,3.145,0,0
6771,Salamanca,1001,2791,332,0,1,1,0,1,1,2,0,0,0,0.046,2.097,0,0
6772,Burgos,2201,1123,78,1,1,1,0,2,2,0,0,1,0,0.1456,1.238,1,0
6773,Salamanca,62,716,389,1,1,0,1,2,3,0,0,0,0,0.09,1.451,1,1
6774,Avila,1104,2297,468,1,1,1,1,2,1,0,0,0,0,0.1237,2.745,0,0
6775,Avila,1967,1711,103,1,1,1,1,1,2,0,0,0,0,0.6435,0.324,3,0
6776,Segovia,1854,420,310,1,1,1,1,2,1,2,0,0,0,0.1146,1.758,2,0
6777,Valladolid,1616,1144,446,1,1,1,1,1,1,2,0,1,0,0.3454,0.194,3,0
6778,Leon,678,519,110,0,1,0,1,1,1,0,0,1,0,0.2071,2.293,1,0
6779,Valladolid,417,2953,416,1,1,1,1,1,2,0,0,1,0,0.2046,11.956,1,0
6780,Valladolid,2187,230,59,1,1,0,1,5,2,4,0,0,1,0.1594,5.771,3,1
6781,Palencia,1694,2493,374,1,1,1,1,1,2,2,1,1,0,0.2596,1.136,0,1
6782,Burgos,1954,1249,487,1,1,1,1,2,1,0,0,0,0,0.3814,0.073,6,0
6783,Leon,595,624,7,0,1,0,1,3,2,0,0,1,0,0.0269,3.544,2,1
6784,Burgos,769,220,142,1,1,1,1,1,1,0,0,1,0,0.115,2.056,1,0
6785,Valladolid,1768,628,22,0,1,1,1,2,1,0,0,0,0,0.1407,3.771,3,0
6786,Leon,361,564,262,1,1,1,1,1,2,1,0,0,0,0.0858,1.072,1,0
6787,Valladolid,2229,125,455,1,1,1,1,1,1,1,0,2,0,0.0969,3.928,0,0
6788,Segovia,914,653,118,0,1,0,1,1,1,1,0,1,0,0.0301,0.328,2,0
6789,Avila,599,2596,125,0,1,1,1,4,1,0,0,1,0,0.1248,3.972,0,0
6790,Leon,1008,517,230,1,1,1,1,2,1,0,0,0,0,0.1176,3.211,2,0
6791,Valladolid,1222,2484,414,1,1,1,1,2,1,1,0,0,0,0.1092,4.234,2,1
6792,Valladolid,1300,2521,469,1,1,1,1,2,1,0,0,0,0,0.1028,9.809,1,0
6793,Avila,1657,565,175,1,1,1,1,1,2,2,0,0,0,0.0305,3.019,1,0
6794,Soria,116,1151,154,1,1,1,1,1,1,0,0,0,0,0.1342,3.494,1,0
6795,Valladolid,1380,2669,281,1,1,1,1,1,1,2,0,1,0,0.0511,0.102,0,0
6796,Leon,1275,2052,181,1,1,0,1,1,1,1,0,0,0,0.1023,5.146,0,0
6797,Palencia,698,2980,246,1,1,1,1,1,1,0,0,0,0,0.1162,4.112,1,0
6798,Valladolid,514,221,269,1,1,1,1,1,1,2,0,1,0,0.1057,3.84,2,0
6799,Valladolid,699,2080,80,1,1,1,1,2,1,0,0,0,0,0.1283,7.331,1,0
6800,Zamora,899,123,366,0,1,1,1,3,4,3,0,2,0,0.0742,6.154,1,1
6801,Palencia,980,934,438,1,1,1,1,1,2,0,0,1,0,0.2772,3.329,1,0
6802,Avila,1158,1608,189,1,1,0,1,1,2,3,0,0,0,0.1563,6.251,2,1
6803,Avila,1762,298,300,0,1,1,0,3,1,2,0,2,0,0.1326,12.203,2,1
6804,Valladolid,1643,2902,403,1,1,1,1,1,1,0,0,0,0,0.2638,8.662,0,0
6805,Leon,197,2060,353,1,1,1,1,1,1,1,0,2,0,0.3326,7.807,0,0
6806,Salamanca,503,2992,125,1,1,1,1,1,2,1,1,1,0,0.1667,0.276,1,1
6807,Leon,1896,2304,114,0,1,0,0,1,4,1,0,5,0,0.6013,0.0,1,1
6808,Segovia,1312,1547,451,1,1,1,1,1,2,0,0,1,0,0.0177,2.572,2,0
6809,Valladolid,65,1692,331,1,1,1,0,2,4,5,0,2,0,0.0801,3.375,2,1
6810,Palencia,1453,963,427,1,1,1,1,2,2,0,0,0,0,0.17,0.0,0,0
6811,Salamanca,227,983,111,1,0,1,1,1,1,1,0,1,0,0.1104,3.884,2,0
6812,Soria,497,849,240,1,1,0,1,1,1,0,0,0,0,0.1663,1.641,1,0
6813,Valladolid,1066,212,245,1,1,1,1,1,1,0,0,1,0,0.1075,0.224,1,0
6814,Palencia,672,2361,489,1,1,1,1,2,1,0,0,0,0,0.1244,5.78,1,0
6815,Segovia,1178,1636,126,1,1,1,1,3,2,0,0,0,0,0.0479,0.829,1,1
6816,Zamora,828,92,493,0,1,1,1,2,1,0,0,3,0,0.0998,7.501,0,0
6817,Valladolid,1246,43,462,1,1,1,1,1,2,0,0,0,0,0.3805,11.469,1,0
6818,Palencia,325,2308,23,1,1,0,1,1,1,0,0,0,0,0.1243,2.516,2,0
6819,Zamora,2227,383,173,1,1,1,1,1,1,0,0,0,0,0.2154,0.74,0,0
6820,Burgos,1955,639,444,1,1,1,1,1,1,0,0,0,0,0.2555,3.405,1,0
6821,Leon,1150,87,56,0,1,0,1,4,1,2,0,1,1,0.0416,0.524,1,1
6822,Zamora,1250,109,177,1,1,1,0,4,4,2,0,1,0,0.2023,7.836,1,1
6823,Burgos,470,2,267,0,1,1,1,1,1,0,0,2,0,0.0032,2.753,1,0
6824,Salamanca,1389,1869,53,1,1,1,1,1,1,0,0,0,0,0.0144,2.633,1,0
6825,Valladolid,513,2781,109,1,1,1,1,1,1,1,1,0,0,0.0968,5.592,2,0
6826,Zamora,455,681,460,1,1,0,1,1,1,0,0,1,0,0.2129,3.478,2,1
6827,Leon,566,120,369,1,1,1,1,1,2,1,0,0,0,0.0403,1.278,2,0
6828,Valladolid,1137,2978,129,1,1,1,1,1,1,1,0,0,0,0.0139,1.217,2,0
6829,Salamanca,224,2364,310,1,1,1,1,1,1,0,0,0,0,0.1919,16.929,0,0
6830,Salamanca,1216,1573,95,1,1,1,1,3,1,1,0,0,0,0.0655,0.752,0,0
6831,Burgos,430,2741,416,1,1,1,1,1,1,1,0,0,0,0.1072,9.948,0,0
6832,Burgos,2100,2809,376,0,1,0,0,3,1,0,0,3,0,0.0,2.599,0,1
6833,Soria,1651,926,281,1,1,1,1,3,1,0,0,0,0,0.7616,0.0,7,0
6834,Burgos,260,2697,161,1,1,0,1,2,3,0,0,1,0,0.054,0.739,1,1
6835,Valladolid,994,2772,356,1,1,1,1,4,1,0,0,0,0,0.0666,0.969,2,0
6836,Avila,250,215,301,1,1,1,0,2,2,0,0,1,0,0.6694,0.734,2,0
6837,Segovia,1866,1058,230,1,1,1,1,1,2,0,0,0,0,0.1666,3.645,1,0
6838,Segovia,1070,2407,112,1,1,1,1,1,2,0,0,1,0,0.0986,2.921,0,0
6839,Salamanca,273,817,121,1,1,1,1,1,2,0,0,0,0,0.2323,0.0,2,0
6840,Zamora,1781,756,243,1,1,1,1,1,1,0,0,0,0,0.2982,3.155,1,0
6841,Valladolid,687,2361,459,0,0,0,0,2,4,5,0,1,0,0.0928,5.98,1,1
6842,Burgos,2115,95,187,1,1,0,1,1,2,1,0,2,0,0.0,4.882,1,0
6843,Palencia,309,2888,308,0,1,0,0,1,1,4,0,3,0,0.0611,3.499,1,1
6844,Salamanca,1796,2066,170,1,1,1,1,1,1,1,0,0,0,0.1111,1.362,2,0
6845,Valladolid,1462,2464,380,1,1,1,1,1,2,0,0,0,0,0.1028,2.825,1,0
6846,Valladolid,2135,1671,92,1,1,1,1,1,4,5,0,1,0,0.0467,6.336,0,1
6847,Avila,1311,2750,358,1,1,1,1,3,1,0,0,0,0,0.0397,5.701,1,0
6848,Palencia,1818,1288,137,1,1,1,1,1,1,0,0,1,0,0.12,6.536,0,0
6849,Segovia,33,827,201,1,1,1,1,1,1,0,0,0,0,0.0052,6.514,0,0
6850,Leon,1597,2200,3,1,1,0,1,1,1,0,0,1,0,0.4111,0.489,6,0
6851,Burgos,651,1864,271,1,1,1,1,1,1,1,0,0,0,0.0642,3.192,1,0
6852,Valladolid,545,2719,330,0,1,1,1,2,1,1,0,0,0,0.6412,0.0,3,0
6853,Valladolid,1440,1007,277,0,1,1,1,2,1,2,0,3,0,0.1139,6.453,0,0
6854,Salamanca,2102,1468,419,0,1,1,1,1,1,0,0,1,0,0.2446,5.677,1,0
6855,Salamanca,2184,558,94,1,1,1,1,1,2,0,0,0,0,0.0905,2.218,4,0
6856,Burgos,1399,2583,415,1,1,1,1,2,1,2,0,0,0,0.2093,2.558,1,0
6857,Salamanca,2120,1292,258,1,1,1,1,1,1,2,0,0,0,0.0864,1.66,2,0
6858,Segovia,536,1886,54,1,1,1,0,1,2,2,0,1,0,0.0,6.029,0,1
6859,Segovia,1754,636,185,1,1,1,1,1,1,1,0,0,0,0.4757,0.423,2,0
6860,Burgos,1773,1748,118,1,1,1,1,1,2,5,0,0,0,0.0061,2.22,0,1
6861,Leon,895,1355,202,1,1,0,0,2,4,0,0,0,1,0.1439,7.246,1,1
6862,Soria,193,2377,114,1,1,1,1,1,1,1,0,2,0,0.0336,2.109,2,0
6863,Avila,1663,640,375,1,1,1,0,2,1,0,0,0,0,0.0755,4.501,1,0
6864,Burgos,296,940,243,1,1,1,1,1,1,0,0,0,0,0.0966,2.737,0,0
6865,Leon,1102,628,171,1,1,1,1,1,1,2,0,0,0,0.1288,3.481,2,0
6866,Leon,929,1021,433,1,1,1,1,1,1,2,0,0,0,0.1442,10.973,0,0
6867,Burgos,1982,310,436,1,1,1,1,1,1,0,0,0,0,0.3205,0.617,3,0
6868,Segovia,1156,2380,156,1,1,0,1,1,1,0,0,1,0,0.0742,3.337,1,0
6869,Salamanca,1829,1385,217,0,1,0,1,4,4,1,1,2,0,0.0869,4.59,2,1
6870,Salamanca,1512,1615,435,1,1,1,1,1,1,0,0,0,0,0.154,5.379,0,0
6871,Leon,1855,1183,174,1,1,1,1,1,1,0,0,0,0,0.0903,2.042,3,0
6872,Burgos,359,2372,207,1,1,1,1,1,1,0,0,1,0,0.0495,8.581,2,0
6873,Burgos,13,758,47,1,1,1,1,1,1,0,0,1,0,0.0667,6.078,1,0
6874,Avila,1134,394,283,1,1,1,1,2,1,0,0,0,0,0.6173,0.406,3,0
6875,Valladolid,1455,638,374,1,1,1,0,3,2,0,0,1,0,0.781,0.623,2,1
6876,Leon,133,335,231,1,1,1,1,1,2,0,0,0,0,0.2267,5.266,0,0
6877,Burgos,1341,2521,352,0,1,1,1,1,1,2,0,1,0,0.1049,8.89,0,0
6878,Palencia,1761,614,498,1,1,1,1,1,1,1,0,1,0,0.0,1.265,2,0
6879,Leon,469,1192,242,1,1,1,1,1,1,0,0,0,0,0.606,0.0,5,0
6880,Valladolid,589,2036,430,1,1,1,1,3,1,0,0,0,0,0.2345,4.687,1,0
6881,Valladolid,844,1526,297,1,1,1,1,1,1,1,0,0,0,0.8585,0.777,1,0
6882,Valladolid,2181,330,241,1,1,0,1,2,3,0,0,3,0,0.0703,5.235,0,1
6883,Leon,154,2894,393,1,1,1,1,1,1,1,0,0,0,0.0305,8.766,0,0
6884,Avila,1285,317,77,0,1,1,1,1,1,2,0,0,0,0.1847,2.479,0,0
6885,Burgos,1327,1560,458,1,1,1,1,1,1,1,0,0,0,0.0755,0.992,2,1
6886,Valladolid,709,787,140,1,1,1,1,1,1,1,0,1,0,0.0932,0.458,0,0
6887,Salamanca,666,31,243,1,1,0,1,1,2,1,1,1,1,0.0868,3.808,1,1
6888,Salamanca,569,190,318,1,1,1,1,1,1,0,0,1,0,0.1764,2.389,1,0
6889,Valladolid,408,353,363,1,1,1,1,1,1,0,0,0,1,0.2282,2.279,3,0
6890,Salamanca,1671,214,403,1,1,1,1,2,1,1,0,0,0,0.0415,5.252,3,0
6891,Avila,998,1211,460,1,1,0,0,1,1,4,0,1,0,0.2829,2.288,0,1
6892,Salamanca,1541,566,485,1,1,1,1,1,3,3,0,0,0,0.3012,5.659,4,1
6893,Salamanca,1248,1441,346,1,1,0,1,1,2,0,1,0,0,0.0567,10.737,0,0
6894,Leon,634,1447,237,1,1,1,1,1,1,0,0,2,0,0.2026,7.752,0,0
6895,Salamanca,138,1711,331,1,1,1,1,3,1,1,0,0,0,0.6609,0.0,3,0
6896,Valladolid,1110,1235,369,1,1,0,1,2,2,0,0,1,0,0.1452,2.982,0,0
6897,Segovia,1157,2625,462,1,1,1,1,1,1,5,0,0,0,0.0322,4.825,1,1
6898,Palencia,262,6,465,1,1,1,1,1,1,0,0,0,0,0.1648,2.242,1,0
6899,Leon,402,1850,5,1,1,0,1,2,4,2,0,2,0,0.0842,1.409,1,1
6900,Avila,890,460,116,1,1,1,1,1,1,0,0,0,0,0.4347,0.259,6,0
6901,Salamanca,1651,1532,423,1,1,1,1,1,1,0,0,0,0,0.3227,6.427,1,0
6902,Avila,2105,1056,282,1,1,1,1,2,1,2,0,0,0,0.0156,2.789,1,0
6903,Valladolid,1075,2725,153,1,1,1,1,2,2,0,0,0,0,0.0968,3.536,0,1
6904,Segovia,1512,631,461,1,1,1,1,1,1,0,0,0,0,0.0388,4.596,0,0
6905,Soria,1598,2278,11,0,1,1,1,2,4,5,0,0,0,0.1789,2.312,0,1
6906,Palencia,1204,659,272,1,1,1,1,1,1,0,0,1,0,0.0457,1.892,1,0
6907,Segovia,53,1497,465,1,1,1,1,1,1,0,0,0,0,0.0994,1.629,1,0
6908,Salamanca,1555,2076,242,1,1,1,1,2,2,1,0,0,0,0.1508,0.755,2,0
6909,Palencia,1737,153,85,1,1,1,1,4,1,0,0,1,0,0.2318,4.373,0,0
6910,Valladolid,460,134,66,1,1,1,1,1,1,1,0,0,0,0.1612,3.916,0,0
6911,Salamanca,2005,1598,91,1,1,1,1,1,1,0,0,0,0,0.0795,3.21,1,0
6912,Leon,1450,2461,369,1,1,0,1,1,1,1,0,1,0,0.2097,2.939,0,0
6913,Leon,1184,2538,315,1,1,1,1,1,1,2,0,0,0,0.0839,6.08,1,0
6914,Zamora,1792,1903,175,1,1,1,1,3,2,1,0,0,0,0.0273,17.919,0,0
6915,Valladolid,560,912,319,1,1,1,1,1,1,2,0,2,0,0.2763,5.032,0,0
6916,Burgos,1600,1600,176,1,1,1,1,1,1,0,0,0,0,0.0063,2.352,2,0
6917,Salamanca,1478,2935,327,1,0,1,1,1,2,0,0,1,0,0.1754,2.04,1,0
6918,Burgos,1692,2620,493,1,1,1,1,1,1,2,0,2,0,0.0776,4.715,1,0
6919,Palencia,460,2130,267,1,1,1,1,1,1,1,0,2,0,0.2413,9.718,0,0
6920,Segovia,789,493,422,1,0,1,1,3,3,3,0,0,0,0.1264,11.0,0,1
6921,Burgos,244,1490,447,0,1,1,1,1,1,0,0,0,0,0.0624,8.143,0,0
6922,Burgos,432,659,54,1,1,1,1,1,1,0,0,0,0,0.064,1.462,2,0
6923,Leon,1609,1479,111,1,1,1,1,1,1,1,0,2,0,0.1221,0.488,5,0
6924,Zamora,911,426,301,1,1,1,1,1,1,0,0,0,0,0.0636,6.141,1,0
6925,Valladolid,920,2269,385,1,1,1,1,1,2,0,0,0,0,0.069,11.196,0,0
6926,Burgos,650,2253,362,1,1,1,1,1,1,2,0,0,0,0.1435,1.246,1,0
6927,Zamora,134,2480,282,0,1,1,1,2,1,0,0,0,0,0.2149,10.238,1,0
6928,Palencia,1441,330,149,1,1,1,1,1,1,1,0,0,0,0.0932,5.818,0,0
6929,Burgos,1617,1752,425,1,1,1,1,1,1,0,1,0,0,0.1028,2.955,0,0
6930,Salamanca,946,1259,370,1,1,0,1,1,2,0,0,0,0,0.1543,6.895,4,0
6931,Burgos,974,573,208,1,1,1,1,2,1,0,0,1,0,0.0394,6.005,3,0
6932,Valladolid,631,2171,260,1,1,1,1,4,1,1,0,1,0,0.0822,5.529,2,1
6933,Valladolid,899,637,109,1,1,1,1,1,1,0,0,0,0,0.0762,1.202,0,0
6934,Segovia,550,229,421,1,1,1,1,3,1,0,0,0,0,0.1177,0.425,0,0
6935,Salamanca,636,1106,223,0,1,0,0,9,4,0,0,2,1,0.1101,3.838,1,1
6936,Leon,2129,223,335,1,1,0,1,3,2,0,0,1,0,0.1296,2.864,1,1
6937,Palencia,62,1715,468,1,1,1,1,2,2,2,0,1,0,0.029,1.82,0,0
6938,Leon,938,2536,190,1,1,1,1,3,1,0,1,1,0,0.0228,4.3,2,0
6939,Burgos,1969,288,119,1,1,1,1,1,1,0,0,2,0,0.4561,0.658,4,0
6940,Leon,306,2418,201,1,1,0,1,1,1,0,0,0,0,0.137,3.87,1,0
6941,Burgos,410,2408,34,1,1,1,1,1,1,0,0,0,0,0.2273,6.539,2,0
6942,Palencia,279,950,158,1,1,1,1,4,1,0,0,0,0,0.6363,0.894,4,0
6943,Valladolid,1703,243,14,1,1,1,1,2,1,1,0,3,0,0.0246,3.532,1,0
6944,Burgos,469,2846,260,1,1,1,1,2,2,0,0,0,0,0.7581,0.339,3,0
6945,Salamanca,1169,2675,112,1,1,1,1,1,1,1,0,1,0,0.2216,2.553,1,0
6946,Soria,2196,2242,406,1,1,0,1,1,2,4,0,0,0,0.491,0.03,4,1
6947,Leon,128,2879,469,0,1,1,1,5,1,2,1,1,0,0.1552,1.974,2,1
6948,Valladolid,304,659,239,1,1,1,1,1,1,0,0,0,0,0.0344,1.948,1,0
6949,Zamora,633,960,44,1,1,1,1,1,1,0,0,1,0,0.0152,1.245,0,0
6950,Valladolid,1000,145,359,1,1,1,1,2,1,1,0,0,0,0.0725,1.925,3,0
6951,Zamora,470,1249,256,1,1,1,1,1,1,0,0,5,0,0.3804,0.39,5,0
6952,Valladolid,1035,880,495,1,1,1,1,1,1,1,0,0,0,0.1386,6.814,2,0
6953,Burgos,563,979,88,1,1,1,1,2,1,0,0,0,0,0.1493,2.912,1,0
6954,Soria,137,2337,348,1,1,1,1,2,1,0,0,0,0,0.0595,1.177,0,0
6955,Burgos,1410,1071,77,1,1,1,1,1,2,0,0,1,0,0.2053,2.079,1,0
6956,Valladolid,1254,1178,343,1,1,1,0,5,2,0,0,0,0,0.0,0.632,0,1
6957,Palencia,162,1051,158,1,1,1,1,2,2,1,0,1,0,0.0808,0.0,3,0
6958,Valladolid,159,698,380,1,1,0,1,2,2,0,0,0,0,0.1998,1.704,0,0
6959,Valladolid,2050,2583,268,1,1,1,1,1,1,0,0,0,0,0.2466,2.935,1,0
6960,Leon,542,1856,463,1,1,1,1,1,1,2,0,3,0,0.5136,0.674,6,0
6961,Leon,667,1780,249,1,1,1,1,1,1,0,0,1,0,0.0491,1.599,0,0
6962,Valladolid,2200,2108,222,1,1,1,1,1,1,0,0,1,0,0.0,1.796,2,0
6963,Valladolid,1293,755,118,1,1,1,1,4,1,1,0,0,0,0.0372,1.658,2,0
6964,Palencia,1679,2136,232,1,1,1,1,1,1,0,0,0,0,0.1892,1.722,0,0
6965,Leon,72,1425,417,1,1,0,1,1,1,0,0,1,0,0.0308,5.477,1,0
6966,Salamanca,566,1415,106,1,1,1,1,1,1,0,0,2,0,0.0,0.981,1,0
6967,Salamanca,63,630,151,1,1,1,1,1,1,1,0,0,0,0.0,6.495,2,0
6968,Valladolid,1959,387,25,1,1,1,1,1,1,0,0,1,0,0.1449,6.174,3,0
6969,Avila,190,2089,182,1,1,1,1,1,1,1,0,1,0,0.1233,3.76,1,0
6970,Zamora,2189,1094,29,1,1,1,1,1,1,1,0,0,0,0.2039,11.858,0,0
6971,Salamanca,2148,2644,311,1,1,1,1,2,1,0,0,3,0,0.0878,2.743,1,0
6972,Salamanca,68,1093,434,1,1,1,1,1,1,2,0,0,0,0.0914,12.63,4,0
6973,Salamanca,1553,535,332,0,1,1,1,3,1,5,0,2,0,0.0951,6.156,1,1
6974,Leon,118,2344,108,1,1,1,0,1,1,0,0,5,0,0.2642,3.469,1,0
6975,Valladolid,2093,2193,106,1,1,1,1,1,1,2,0,1,0,0.1271,6.365,2,0
6976,Palencia,704,102,209,1,1,1,1,1,1,0,0,1,1,0.1665,1.17,2,0
6977,Segovia,769,2959,175,1,1,1,1,1,1,0,0,1,0,0.0674,9.617,0,0
6978,Burgos,1227,1628,251,1,1,1,1,1,1,0,0,0,0,0.2539,6.189,1,0
6979,Valladolid,1520,1716,348,1,1,1,1,2,1,0,0,0,0,0.0256,4.207,0,0
6980,Soria,1470,2302,401,1,1,1,1,3,4,0,0,0,0,0.1889,3.696,3,1
6981,Valladolid,1086,1723,275,1,1,1,1,1,2,0,0,0,0,0.5655,0.507,5,0
6982,Leon,2192,1651,496,0,1,0,1,2,1,4,0,2,1,0.2185,3.974,0,1
6983,Segovia,1182,2291,159,1,1,1,1,1,2,0,0,0,0,0.1777,20.622,3,0
6984,Valladolid,1179,2606,167,1,1,1,1,1,2,0,0,0,0,0.7373,0.265,4,0
6985,Soria,1963,733,107,1,1,1,1,1,1,0,0,0,0,0.1103,4.071,0,0
